im1_name,im2_name,low_first,repeat,task_type
/static/images/modifae_pairwise/trustworthy/136257_-0.75.png,/static/images/modifae_pairwise/trustworthy/136257_0.75.png,1,0,modifae
/static/images/modifae_pairwise/trustworthy/136197_0.75.png,/static/images/modifae_pairwise/trustworthy/136197_-0.75.png,0,0,modifae
/static/images/modifae_pairwise/trustworthy/136195_-0.75.png,/static/images/modifae_pairwise/trustworthy/136195_0.75.png,1,0,modifae
/static/images/modifae_pairwise/trustworthy/136247_-0.75.png,/static/images/modifae_pairwise/trustworthy/136247_0.75.png,1,0,modifae
/static/images/modifae_pairwise/trustworthy/136269_-0.75.png,/static/images/modifae_pairwise/trustworthy/136269_0.75.png,1,0,modifae
/static/images/gt_pairwise/trustworthy-high-0.png,/static/images/gt_pairwise/trustworthy-low-0.png,0,0,modifae
/static/images/gt_pairwise/trustworthy-high-1.png,/static/images/gt_pairwise/trustworthy-low-1.png,0,0,modifae
/static/images/modifae_pairwise/trustworthy/136188_-0.75.png,/static/images/modifae_pairwise/trustworthy/136188_0.75.png,1,0,modifae
/static/images/modifae_pairwise/trustworthy/136267_-0.75.png,/static/images/modifae_pairwise/trustworthy/136267_0.75.png,1,0,modifae
/static/images/gt_pairwise/trustworthy-high-4.png,/static/images/gt_pairwise/trustworthy-low-4.png,0,0,modifae
/static/images/modifae_pairwise/trustworthy/136222_-0.75.png,/static/images/modifae_pairwise/trustworthy/136222_0.75.png,1,0,modifae
/static/images/modifae_pairwise/trustworthy/136227_-0.75.png,/static/images/modifae_pairwise/trustworthy/136227_0.75.png,1,0,modifae
/static/images/gt_pairwise/trustworthy-low-1.png,/static/images/gt_pairwise/trustworthy-high-1.png,1,0,gt
/static/images/gt_pairwise/trustworthy-high-8.png,/static/images/gt_pairwise/trustworthy-low-8.png,0,1,modifae
/static/images/modifae_pairwise/trustworthy/136246_-0.75.png,/static/images/modifae_pairwise/trustworthy/136246_0.75.png,1,0,modifae
