im1_name,im2_name,low_first,pair_ind,repeat,task_type
/static/images/modifae_pairwise/aggressive/136214_0.0.png,/static/images/modifae_pairwise/aggressive/136214_-0.75.png,0,21,0,modifae
/static/images/modifae_pairwise/aggressive/136252_0.0.png,/static/images/modifae_pairwise/aggressive/136252_-0.75.png,0,16,1,modifae
/static/images/gt_pairwise/aggressive-mid-0.png,/static/images/gt_pairwise/aggressive-low-0.png,0,73,0,modifae
/static/images/gt_pairwise/aggressive-mid-1.png,/static/images/gt_pairwise/aggressive-low-1.png,0,8,0,modifae
/static/images/modifae_pairwise/aggressive/136215_-0.75.png,/static/images/modifae_pairwise/aggressive/136215_0.0.png,1,50,0,modifae
/static/images/modifae_pairwise/aggressive/136258_-0.75.png,/static/images/modifae_pairwise/aggressive/136258_0.0.png,1,41,0,modifae
/static/images/gt_pairwise/aggressive-mid-4.png,/static/images/gt_pairwise/aggressive-low-4.png,0,85,0,gt
/static/images/gt_pairwise/aggressive-mid-5.png,/static/images/gt_pairwise/aggressive-low-5.png,0,75,0,modifae
/static/images/gt_pairwise/aggressive-mid-6.png,/static/images/gt_pairwise/aggressive-low-6.png,0,60,0,modifae
/static/images/modifae_pairwise/aggressive/136268_-0.75.png,/static/images/modifae_pairwise/aggressive/136268_0.0.png,1,65,0,modifae
/static/images/gt_pairwise/aggressive-mid-8.png,/static/images/gt_pairwise/aggressive-low-8.png,0,3,0,modifae
/static/images/modifae_pairwise/aggressive/136224_-0.75.png,/static/images/modifae_pairwise/aggressive/136224_0.0.png,1,4,0,modifae
